UserID,.net,ajax,android,arrays,asp.net,asp.net-mvc,c,c#,c++,css,django,html,ios,iphone,java,javascript,jquery,json,linux,mysql,objective-c,php,python,regex,ruby,ruby-on-rails,sql,sql-server,wpf,xml
1964342,0,0,0,5,0,0,7,0,21,0,0,1,0,0,0,2,0,1,3,1,0,0,2,1,0,0,1,0,0,0
19679,0,0,0,0,0,0,1,0,0,0,0,0,71,8,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
1968,2,0,0,3,0,0,5,10,106,0,0,2,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0
197036,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
19746,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,8,1,1,0,0,3,0,0,0
1980659,0,0,0,2,0,0,2,2,2,4,0,5,3,0,11,3,0,0,0,27,4,13,2,0,0,0,25,7,0,1
1983495,0,0,0,27,0,0,156,2,21,0,0,0,0,0,1,0,0,0,9,0,0,0,4,1,0,0,0,0,0,0
1983854,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,3,4,8,192,15,0,16,13,86,0,0,8,0,0,5
198729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987598,7,1,0,0,3,0,0,11,0,3,0,27,0,0,15,1,0,1,1,0,0,6,5,6,0,0,0,0,0,211
1988185,0,0,0,23,0,0,0,0,0,0,0,0,1063,140,0,0,0,107,0,0,733,8,0,0,0,0,0,0,0,6
199245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200145,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2010687,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2011147,0,0,1,1,0,0,0,0,0,0,11,0,0,0,3,0,0,1,0,0,0,2,48,2,0,0,1,0,0,0
20126,3,0,0,0,7,5,0,15,0,3,0,6,0,0,0,16,12,0,0,0,0,0,0,0,0,0,1,1,0,1
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016562,0,0,136,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2018084,0,5,9,3,0,0,3,3,0,30,0,20,2,0,3,13,34,1,6,5,0,16,31,4,0,0,2,0,0,0
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202875,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
2030321,0,0,0,1,0,0,0,0,0,15,0,16,0,0,3,6,3,1,0,5,0,11,0,0,0,0,1,0,0,0
2032823,0,0,1,2,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2035262,0,6,0,27,0,0,0,0,0,3,0,7,0,0,3,15,11,11,0,21,0,114,0,20,117,26,6,1,0,4
203907,0,0,3,0,0,0,0,0,0,0,0,0,1,1,27,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20400,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2041092,5,0,0,0,15,6,0,38,0,0,0,3,0,0,4,0,0,0,0,54,0,20,0,0,0,0,734,945,0,8
204847,0,0,0,49,0,0,81,5,1250,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
205185,0,0,3,13,0,0,7,0,0,0,0,0,811,84,0,0,0,3,0,0,723,0,0,0,0,0,0,0,0,0
205608,4,0,0,11,4,0,5,16,4,0,0,4,0,0,18,4,5,3,0,606,0,229,9,4,0,0,200,11,0,3
2057354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058242,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2060725,65,0,0,12,26,8,27,380,102,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,15,11,37,4
2062318,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,5,3,0,0,0,0,0,0,0
20670,6,0,0,3,6,0,0,23,0,0,2,7,0,0,46,42,0,7,0,4,0,29,255,287,6,0,0,0,0,5
20713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081129,0,2,3,0,1,1,0,16,0,0,0,0,0,0,1,1,3,2,0,3,0,0,0,0,0,0,3,1,4,1
2082488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20860,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,650,0,238,0,6,0,0,225,9,0,0
20862,0,0,0,8,0,0,37,0,20,0,45,0,0,0,0,6,0,5,82,22,0,64,354,12,0,0,4,0,0,0
208809,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,35,0,0,0,0,0,0,0,1
208827,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
20938,4,0,2,0,1,0,0,6,0,0,0,2,0,0,11,7,1,0,0,0,0,3,3,52,3,0,0,0,0,0
20972,0,1,0,0,0,0,0,0,1,1,22,2,0,0,0,2,0,1,0,1,0,1,14,0,0,0,1,0,0,0
2104976,1,1,0,0,1,1,0,0,0,2,1,4,0,0,0,23,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2113177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211563,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,21,1,0,0,0,0
2116658,0,0,0,0,2,0,0,0,0,2,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21234,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2133799,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2138993,0,0,2,8,0,0,0,0,0,4,0,4,0,0,85,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141635,0,0,4,37,0,0,0,0,0,0,14,10,0,0,4,0,0,24,18,0,0,0,1320,58,0,0,0,0,0,6
2143551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146894,0,0,0,0,0,0,0,1,0,0,18,0,0,0,1,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149092,0,4,0,0,0,0,0,0,0,2,1,5,0,0,0,2,5,0,5,5,0,30,0,6,26,65,5,0,0,0
2149718,4,0,0,1,7,0,0,27,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,0,0,0,33,49,0,7
2151093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215945,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216431,0,0,0,1,0,0,0,0,0,1,0,1,0,0,11,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
216513,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,9,9,2,0,0,0,0,0,0,36,114,4,0,0,2
21709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173917,0,0,0,42,0,0,297,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2178519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218196,0,29,0,38,2,0,0,0,0,26,0,53,0,0,0,559,204,41,0,0,0,25,4,15,0,0,0,0,0,0
218349,0,1,0,4,1,0,0,0,0,12,0,19,0,0,1,81,98,5,0,0,0,0,0,5,0,0,0,0,0,0
2184511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187407,0,0,76,0,0,0,0,0,0,0,0,0,114,15,36,4,0,0,0,0,36,0,9,0,0,0,0,0,0,4
2193767,0,0,45,44,0,0,2,3,4,0,0,0,0,0,663,5,0,0,0,0,0,0,0,74,0,0,0,0,0,0
219661,5,4,0,12,10,2,0,41,0,8,0,25,0,0,0,101,68,7,0,1,0,0,0,1,0,0,7,7,0,0
2199169,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
2201096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220147,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,6,0,0,0,0
2203084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,1,0,0,52,84,0,0
2203703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2206004,14,0,6,7,7,0,0,64,8,3,0,18,0,0,95,111,11,4,9,0,3,164,112,955,25,5,0,0,0,0
2209194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221023,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212172,0,0,0,1,0,0,5,0,5,0,0,0,74,11,0,0,0,2,0,0,73,0,0,0,0,0,0,0,0,0
2213297,0,0,0,2,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222434,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2225682,0,0,0,83,0,0,0,14,0,0,156,28,0,0,36,55,0,29,30,12,0,23,1566,317,277,30,8,0,0,32
222908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224671,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
224922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224988,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,1,0,0,13,0,3,0,0,0,0,0,0,0
2255089,14,0,0,16,0,0,0,48,6,7,0,30,0,0,58,97,13,0,11,8,0,344,84,840,33,4,3,0,0,10
2258251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2265374,1,3,2,8,0,0,0,2,0,0,0,9,0,0,5,11,7,6,0,4,0,211,1,5,0,0,0,0,0,220
22656,247,0,101,90,65,21,0,1437,0,0,0,0,0,0,1156,16,0,39,0,20,0,0,0,11,0,0,53,21,22,111
2265862,0,0,0,0,0,0,0,0,0,0,0,1,15,4,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2266320,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227665,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229686,0,0,0,0,0,0,2,4,10,6,0,6,0,0,0,5,1,0,3,0,0,0,26,0,0,0,0,0,0,0
22996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2302661,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,12,7,0,0,1,0,5,0,1,0,0,0,0,0,0
2303865,0,0,0,5,0,0,0,0,0,0,0,0,51,5,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
230513,0,0,0,6,0,0,0,0,0,0,0,0,0,0,390,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2
2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319844,1,1,0,3,1,1,0,8,0,19,0,14,0,0,0,25,7,1,1,1,0,4,0,0,0,0,0,0,1,0
23283,48,0,0,22,6,2,39,213,49,0,0,0,0,0,0,17,0,0,0,0,0,0,4,10,0,0,0,0,7,0
23341,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23354,178,0,7,11,42,19,0,787,10,0,0,0,0,0,18,7,0,10,0,13,0,0,0,0,0,0,79,75,14,35
2337736,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,1,0,2,0,0,105,1,0,0,0,0,0,1
233798,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,2,0,0,0
2341847,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,3,164,3,0,2,11,203,0,0,0,0,0,11
234435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234938,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349589,0,7,1,2,0,0,0,0,0,13,95,11,0,0,0,52,23,2,1,4,0,0,37,0,0,0,1,0,0,0
23501,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2356907,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235885,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2361,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373410,0,0,0,0,0,0,1,0,0,0,0,1,30,0,1,1,0,0,0,0,29,0,4,0,0,0,0,0,0,0
2375037,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0
237681,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2381348,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0
238886,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4,47,11,1,1,0,0
2396598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
239663,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2398521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240733,10,0,0,1,2,0,1,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,23,2,0
241654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0
2422776,0,0,6,53,0,0,19,0,8,0,0,0,0,0,523,0,0,0,19,368,0,107,11,0,0,0,492,93,0,0
242769,0,0,3,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,1,17,0,0,0,6,11,0,0,0,0
243782,0,2,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,2,5,7,0,40,0,2,0,1,5,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442099,0,0,0,0,3,0,0,0,0,670,0,467,2,0,0,85,68,0,0,0,0,4,0,0,0,0,0,0,0,0
244296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244932,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0
2450730,0,11,0,12,0,0,0,0,0,13,0,25,3,1,0,93,20,10,2,2,0,11,0,0,1,1,0,0,0,1
2455604,4,0,0,1,0,0,1,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
2455888,0,0,0,146,0,0,771,0,156,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0
2456433,0,0,0,5,0,0,0,0,0,3,0,6,0,0,0,5,3,8,0,6,0,0,0,0,141,249,7,0,0,0
246461,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246568,1,0,30,0,0,0,0,12,0,0,0,0,10,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
2469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247243,0,0,1,0,0,0,0,0,0,7,0,5,0,0,0,7,0,0,0,0,0,0,0,1,2,7,0,0,0,0
2474098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247542,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,2,1,2,1,0,0,44,0,0,0,3,0,0,0
247696,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248237,0,0,0,4,0,0,8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
2483313,0,0,0,22,0,0,0,0,0,3,0,7,0,0,0,3,0,3,0,9,0,2,0,8,381,227,8,0,0,0
24874,5,0,0,2,0,0,9,13,37,9,0,13,0,0,4,56,10,7,3,0,0,1,0,1,0,0,0,0,0,0
248823,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,183,7,0,0,0,0,0,0
248827,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249281,57,0,0,0,4,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1061,7
2497492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,1,4,0,0,0,0,0,6,0,0,0
249991,1,0,14,0,3,3,0,12,0,2,0,2,0,0,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500092,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250259,0,8,0,129,4,0,0,0,0,21,0,145,0,0,0,38,17,20,0,359,0,1194,0,20,0,0,188,4,0,7
2505645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
25068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251311,1,3,0,20,0,0,0,3,1,0,0,5,0,0,0,79,27,8,0,59,0,116,3,14,0,0,32,5,0,0
25152,0,1,0,0,0,0,0,1,0,5,0,3,0,0,0,16,14,3,0,2,0,2,0,0,4,2,1,0,0,0
2516837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252000,0,0,1,15,0,0,7,2,113,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
252228,18,0,0,4,4,0,0,57,0,5,0,47,0,0,26,24,2,3,0,0,0,9,3,11,0,0,0,0,0,412
25300,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530848,148,0,0,12,18,7,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,3,41,5
2532070,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,8,1,0,0,0,0,0,21,2,1,0,0,0,0,0
25324,0,0,0,25,0,0,210,0,21,0,0,0,0,0,0,0,0,0,3,0,2,0,3,2,0,0,0,0,0,0
25330,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545465,0,0,1,0,0,0,0,0,16,0,0,0,10,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2546099,0,0,0,1,0,0,8,0,41,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0
2557854,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,61,0,0,0,0,4,0,0,0,0,0,0
2564200,0,6,0,24,0,0,0,0,0,0,0,4,0,0,3,9,7,0,0,4,0,0,0,3,177,192,6,1,0,0
2564298,0,5,0,4,0,0,0,0,0,4,0,7,0,0,0,14,14,0,0,4,0,0,1,3,87,230,0,0,0,0
25645,0,0,3,0,0,0,3,0,0,1,0,2,5,0,0,1,0,1,0,1,5,5,0,1,0,0,0,0,0,0
25646,0,0,0,1,0,0,1,0,1,0,0,0,25,0,0,0,0,1,0,0,52,1,0,0,0,0,0,0,0,0
2566198,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9,5,0,0,2,16,0,0,2,0,0,7
256970,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,87,801,45,0,0,0,0
2570715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258400,0,0,0,1,0,2,0,0,0,30,0,21,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
25847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258523,0,0,0,9,0,0,29,0,26,0,0,0,0,0,7,3,0,0,150,0,0,0,18,18,3,0,0,0,0,5
2586922,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0
2588818,0,1,0,2,0,0,2,0,0,15,14,15,0,0,0,8,10,0,2,7,0,6,76,0,0,0,0,0,0,0
259038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2596099,0,0,3,0,0,0,0,4,1,0,0,0,11,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0
2606013,0,0,0,0,0,0,0,0,0,112,0,45,0,0,0,15,13,0,0,0,0,1,0,1,0,0,0,0,0,0
260990,0,0,23,32,0,0,0,0,0,0,0,7,0,0,606,4,0,0,4,6,0,0,0,4,0,0,3,0,0,3
2615075,0,3,0,0,0,0,0,0,0,0,197,1,0,0,0,0,2,1,1,7,0,0,103,0,0,0,7,0,0,0
2615428,0,0,4,0,0,0,0,0,0,3,0,2,0,0,1,3,1,0,0,0,0,0,0,0,2,3,0,0,0,0
2617546,0,0,1,0,0,0,0,0,0,0,0,0,63,18,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0
2619485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2627378,0,1,0,3,0,0,1,14,5,2,0,2,0,0,0,2,2,0,2,2,0,3,0,0,0,0,1,0,0,1
2631856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2633527,0,0,28,13,0,0,4,0,10,2,0,4,20,0,45,5,2,5,0,8,14,15,0,0,0,0,0,0,0,2
2634655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263525,0,10,3,28,0,0,0,3,0,41,0,85,0,0,38,519,212,24,3,10,0,11,0,73,0,0,9,0,0,0
